parcel_id,owner_id,zipcode,rental,census_tracts
13481150,27377,53511,N,20.2
13481155,12535,53511,Y,20.2
13481160,51092,53511,N,20.2
13481165,6574,53511,N,20.2
13481170,5597,53511,N,20.2
13481180,59041,53511,N,20.2
13481185,49162,53511,N,20.2
13481195,49162,53511,N,20.2
13481200,55429,53511,N,20.2
13481210,9108,53511,N,20.2
13481220,60780,53511,N,20.2
13481225,49830,53511,N,20.2
13481230,55635,53511,N,20.2
13481240,55131,53511,N,20.2
13481250,9406,53511,N,20.2
13510005,8187,53511,N,17.1
13510015,27904,53511,N,17.1
13510020,1375,53511,Y,17.1
13510025,10315,53511,N,17.1
13510030,15217,53511,Y,17.1
13510035,41639,53511,N,17.1
13510045,54536,53511,N,17.1
13510050,54536,53511,N,17.1
13510055,2550,53511,Y,17.1
13510060,58699,53511,Y,17.1
13510065,45561,53511,N,17.1
13510085,29791,53511,N,17.1
13510090,4885,53511,Y,17.1
13510095,2100,53511,N,17.1
13510100,58095,53511,Y,17.1
13510105,60886,53511,Y,17.1
13510110,10279,53511,Y,17.1
13510115,27464,53511,Y,17.1
13510120,51782,53511,N,17.1
13510125,5651,53511,Y,17.1
13510130,13049,53511,N,17.1
13510135,42791,53511,N,17.1
13510140,42158,53511,Y,17.1
13510145,1676,53511,Y,17.1
13510150,54948,53511,N,17.1
13510170,25855,53511,N,17.1
13510175,42932,53511,N,17.1
13510180,23516,53511,Y,17.1
13510185,5625,53511,N,17.1
13510190,12947,53511,N,17.1
13510210,29137,53511,Y,17.1
13510215,54869,53511,Y,17.1
13510225,40498,53511,N,17.1
13510230,51814,53511,Y,17.1
13510235,2975,53511,N,17.1
13510240,48744,53511,Y,17.1
13510245,52240,53511,N,17.1
13510250,1564,53511,Y,17.1
13510255,12338,53511,N,17.1
13510260,13376,53511,N,17.1
13510280,10085,53511,N,17.1
13510300,42000,53511,N,17.1
13510310,55116,53511,N,17.1
13510315,5625,53511,Y,17.1
13510330,14281,53511,N,17.1
13510345,5625,53511,Y,17.1
13510350,5625,53511,Y,17.1
13510355,5625,53511,Y,17.1
13510365,26066,53511,Y,17.1
13510370,26066,53511,Y,17.1
13510375,26066,53511,Y,17.1
13510385,42000,53511,N,17.1
13510390,42000,53511,N,17.1
13510411,7074,53511,N,17.1
13510425,1375,53511,Y,17.1
13510430,1375,53511,Y,17.1
13510435,14281,53511,N,17.1
13510440,1375,53511,Y,17.1
13510445,4427,53511,Y,17.1
13510455,14281,53511,Y,17.1
13510460,12412,53511,N,17.1
13510465,5625,53511,N,17.1
13510470,14281,53511,N,17.1
13510475,14281,53511,N,17.1
13510480,14281,53511,N,17.1
13510485,4427,53511,N,17.1
13510490,4427,53511,Y,17.1
13510495,9700,53511,N,17.1
13510525,6549,53511,Y,17.1
13510535,6549,53511,N,17.1
13510550,26418,53511,Y,17.1
13510555,7272,53511,N,17.1
13510560,7272,53511,Y,17.1
13510565,60077,53511,Y,17.1
13510570,2927,53511,Y,17.1
13510575,12947,53511,N,17.1
13510580,12947,53511,N,17.1
13510585,12947,53511,N,17.1
13510590,12947,53511,N,17.1
13510595,2927,53511,Y,17.1
13510600,43969,53511,Y,17.1
13510605,7272,53511,N,17.1
13510610,4753,53511,Y,17.1
13510660,2172,53511,N,17.1
13510665,15121,53511,N,17.1
13510685,60203,53511,Y,17.1
13510690,55641,53511,Y,17.1
13510695,55641,53511,N,17.1
13510700,55641,53511,N,17.1
13510705,59892,53511,Y,17.1
13510710,50128,53511,Y,17.1
13510715,6567,53511,Y,17.1
13510720,56647,53511,Y,17.1
13510725,3420,53511,Y,17.1
13510730,20572,53511,Y,17.1
13510735,20572,53511,Y,17.1
13510740,20217,53511,N,17.1
13510746,20572,53511,Y,17.1
13510751,20572,53511,Y,17.1
13510755,15742,53511,Y,17.1
13510760,20572,53511,Y,17.1
13510765,20572,53511,Y,17.1
13510770,27556,53511,Y,17.1
13510775,53099,53511,Y,17.1
13510780,49369,53511,Y,17.1
13510785,47082,53511,Y,17.1
13510790,1305,53511,N,17.1
13510795,12044,53511,Y,17.1
13510800,5625,53511,Y,17.1
13510805,5625,53511,N,17.1
13510815,5090,53511,N,17.1
13510820,20139,53511,Y,17.1
13510839,53353,53511,N,17.1
13510845,54310,53511,Y,17.1
13510850,3133,53511,N,17.1
13510855,7100,53511,Y,17.1
13510860,52868,53511,N,17.1
13510865,14123,53511,Y,17.1
13510870,12044,53511,Y,17.1
13510880,23172,53511,Y,17.1
13510885,14133,53511,Y,17.1
13510890,5625,53511,Y,17.1
13510900,15640,53511,N,17.1
13510913,5625,53511,N,17.1
13510925,5625,53511,N,17.1
13510930,5625,53511,N,17.1
13510935,3730,53511,N,17.1
13510940,3730,53511,N,17.1
13510960,3730,53511,N,17.1
13510965,3730,53511,N,17.1
13510970,5625,53511,N,17.1
13510975,5625,53511,Y,17.1
13510980,57736,53511,Y,17.1
13510990,5625,53511,Y,17.1
13510995,5625,53511,Y,17.1
13511000,5625,53511,Y,17.1
13511005,60624,53511,N,17.1
13511010,3373,53511,N,17.1
13511015,3373,53511,N,17.1
13511020,1676,53511,Y,17.1
13511025,5625,53511,Y,17.1
13511030,5625,53511,Y,17.1
13511035,29470,53511,Y,17.1
13511045,12412,53511,N,17.1
13511050,3373,53511,N,17.1
13511055,5625,53511,Y,17.1
13511060,2682,53511,Y,17.1
13511065,49399,53511,Y,17.1
13511070,48878,53511,N,17.1
13511075,48878,53511,N,17.1
13511080,48878,53511,N,17.1
13511085,48878,53511,N,17.1
13511090,48878,53511,N,17.1
13511095,48878,53511,N,17.1
13511100,48878,53511,N,17.1
13511105,48878,53511,N,17.1
13511115,48878,53511,N,17.1
13511120,48878,53511,N,17.1
13511130,23023,53511,Y,17.1
13511135,23023,53511,Y,17.1
13511145,23023,53511,N,17.1
13511150,3373,53511,N,17.1
13511155,3373,53511,Y,17.1
13511200,12947,53511,N,17.1
13511220,12947,53511,N,18.4
13520005,59051,53511,N,16.1
13520010,52595,53511,Y,16.1
13520015,53606,53511,Y,16.1
13520020,58388,53511,N,16.1
13520025,24426,53511,N,16.1
13520030,55252,53511,N,16.1
13520035,54170,53511,N,16.1
13520040,11655,53511,N,16.1
13520070,5505,53511,N,16.1
13520080,5505,53511,N,16.1
13520085,56073,53511,N,16.1
13520090,56073,53511,N,16.1
13520095,54056,53511,N,16.1
13520100,57758,53511,N,16.1
13520115,1923,53511,N,16.1
13520120,1923,53511,N,16.1
13520125,51985,53511,Y,16.1
13520130,15580,53511,N,16.1
13520140,23773,53511,Y,16.1
13520152,55956,53511,N,16.1
13520158,8157,53511,Y,16.1
13520160,28456,53511,N,16.1
13520165,3123,53511,Y,16.1
13520170,43169,53511,N,16.1
13520175,15247,53511,N,16.1
13520180,9502,53511,Y,16.1
13520186,9296,53511,N,16.1
13520190,56093,53511,Y,16.1
13520195,47426,53511,N,16.1
13520210,11405,53511,N,15.2
13520240,9896,53511,N,15.2
13520275,57509,53511,N,15.2
13520280,52555,53511,N,15.2
13520285,52555,53511,N,15.2
13520320,8994,53511,N,15.2
13520330,20002,53511,N,15.2
13520340,20002,53511,N,15.2
13520390,14908,53511,N,15.1
13520395,12947,53511,N,15.1
13520397,28648,53511,N,15.1
13520398,23117,53511,N,15.1
13520399,59321,53511,N,15.1
13520400,1341,53511,Y,16.1
13520405,56634,53511,N,16.1
13520415,59383,53511,Y,16.1
13520420,51137,53511,Y,16.1
13520425,51137,53511,N,16.1
13520430,60285,53511,N,16.1
13520445,44311,53511,N,16.1
13520460,8180,53511,Y,16.1
13520465,8180,53511,Y,16.1
13520470,54124,53511,Y,16.1
13520480,40034,53511,N,16.1
13520485,58864,53511,Y,16.1
13520486,58864,53511,Y,16.1
13520491,58864,53511,Y,16.1
13520492,58864,53511,N,16.1
13520497,1252,53511,N,16.1
13520498,1252,53511,Y,16.1
13520501,1252,53511,Y,16.1
13520505,50828,53511,Y,16.1
13520510,22368,53511,N,16.1
13520515,3154,53511,Y,16.1
13520520,58763,53511,N,16.1
13520525,49490,53511,Y,16.1
13520530,7832,53511,N,16.1
13520535,42393,53511,Y,16.1
13520540,15062,53511,N,16.1
13520545,10226,53511,N,16.1
13520550,57216,53511,N,16.1
13520560,40667,53511,N,15.2
13520562,3758,53511,N,15.2
13520565,40667,53511,N,15.2
13520570,40667,53511,N,15.2
13520575,3758,53511,N,15.2
13520580,40667,53511,N,15.2
13520585,55138,53511,N,15.2
13520595,8693,53511,N,15.2
13520610,51485,53511,N,15.2
13520615,57509,53511,N,15.2
13520630,55138,53511,N,15.2
13520635,40667,53511,N,15.2
13520655,60269,53511,N,15.2
13520675,44859,53511,N,15.2
13520700,25372,53511,N,15.2
13520735,20002,53511,N,15.2
13530005,3154,53511,Y,16.3
13530010,57078,53511,Y,16.3
13530015,59159,53511,Y,16.3
13530020,40667,53511,N,16.3
13530035,6542,53511,N,16.3
13530040,40667,53511,N,16.3
13530045,26427,53511,Y,16.3
13530050,15064,53511,N,16.3
13530061,11639,53511,N,16.3
13530068,53490,53511,N,15.2
13530070,53490,53511,N,15.2
13530125,8994,53511,N,15.2
13530130,24614,53511,Y,15.2
13530135,3686,53511,N,15.2
13530145,12568,53511,N,15.2
13530155,8180,53511,N,15.2
13530170,4977,53511,N,15.2
13530245,28034,53511,Y,16.3
13530250,3154,53511,Y,16.3
13530255,47505,53511,Y,16.3
13530260,47505,53511,Y,16.3
13530265,27498,53511,Y,16.3
13530270,47505,53511,Y,16.3
13530275,47505,53511,Y,16.3
13530280,47505,53511,Y,16.3
13530285,47505,53511,Y,16.3
13530290,56865,53511,Y,16.3
13530295,56865,53511,Y,16.3
13530300,41211,53511,Y,16.3
13530310,45529,53511,Y,16.3
13530315,57269,53511,N,16.3
13530320,5483,53511,N,16.3
13530330,51231,53511,N,16.3
13530340,12947,53511,N,16.3
13530345,28034,53511,N,16.3
13530350,47505,53511,Y,16.3
13530355,28034,53511,Y,16.3
13530361,9903,53511,N,16.3
13530376,50850,53511,N,16.3
13530405,12947,53511,N,16.3
13530430,50850,53511,N,16.3
13530435,4885,53511,Y,16.3
13530440,3617,53511,N,16.3
13530445,3617,53511,Y,16.3
13530450,9654,53511,Y,16.3
13530455,51220,53511,N,16.3
13530460,15154,53511,Y,16.3
13530465,7698,53511,Y,16.3
13530475,48665,53511,N,15.2
13530480,24768,53511,N,15.2
13530485,12272,53511,N,15.2
13530490,6774,53511,N,15.2
13530495,58631,53511,N,15.2
13530500,3700,53511,Y,15.2
13530505,7681,53511,Y,15.2
13530510,58429,53511,N,15.2
13530512,8268,53511,N,15.2
13530515,60107,53511,N,15.2
13530525,12947,53511,N,15.2
13530530,2542,53511,N,15.2
13530535,60107,53511,N,15.2
13530540,4619,53511,N,15.2
13530545,2542,53511,N,15.2
13530600,12947,53511,N,15.2
13530635,8994,53511,N,15.2
13530670,57413,53511,N,15.2
13530675,57413,53511,N,15.2
13530699,28690,53511,N,15.2
13530710,8994,53511,N,15.2
13530715,8994,53511,N,15.2
13530750,9527,53511,N,15.2
13530785,9527,53511,N,15.2
13530787,51142,53511,N,15.2
13530790,50444,53511,Y,15.2
13530795,1737,53511,N,15.2
13530800,50712,53511,N,15.2
13530805,55932,53511,N,15.2
13530810,1938,53511,N,15.2
13530820,8531,53511,N,15.2
13530830,8994,53511,N,15.2
13530835,43537,53511,Y,15.2
13530840,43537,53511,Y,15.2
13530845,9526,53511,N,15.2
13530855,9526,53511,N,15.2
13530870,49017,53511,N,15.2
13530881,47802,53511,N,15.2
13530890,60096,53511,N,15.2
13530895,60096,53511,N,15.2
13530900,10104,53511,N,15.2
13530905,4885,53511,Y,15.2
13530910,26122,53511,Y,15.2
13530915,29536,53511,N,15.2
13530920,29536,53511,N,15.2
13530925,60096,53511,N,15.2
13530930,60096,53511,N,15.2
13530945,8994,53511,N,15.2
13530967,8994,53511,N,15.1
13530980,47128,53511,Y,15.1
13531000,59667,53511,N,15.2
13532000,42640,53511,N,15.1
13532005,42640,53511,N,15.1
13532015,42640,53511,N,15.1
13532025,42640,53511,N,15.1
13532030,57243,53511,N,15.1
13532035,57667,53511,N,15.1
13532040,40634,53511,N,15.1
13532045,55712,53511,N,15.1
13532050,49479,53511,N,15.1
13532055,57636,53511,N,15.1
13532060,23638,53511,N,15.1
13532065,49481,53511,N,15.1
13532070,52511,53511,N,15.1
13532075,42640,53511,N,15.1
13532080,53058,53511,N,15.1
13532085,55715,53511,N,15.1
13534000,12947,53511,N,15.1
13540005,12947,53511,N,15.2
13540020,12947,53511,N,15.2
13540025,12947,53511,N,15.2
13540030,12947,53511,N,15.2
13540036,15690,53511,N,15.2
13540040,1122,53511,N,15.2
13540045,12947,53511,N,15.2
13540050,50850,53511,N,15.2
13540055,12947,53511,N,15.2
13540060,12947,53511,N,15.2
13540065,15504,53511,N,15.2
13540073,12947,53511,N,15.2
13540075,12947,53511,N,15.2
13540080,12947,53511,N,15.2
13540085,59762,53511,N,15.2
13540090,15504,53511,N,15.2
13540095,12947,53511,N,15.2
13540226,12947,53511,N,15.2
13540230,55328,53511,N,15.2
13540235,20993,53511,N,15.2
13540240,57581,53511,N,15.2
13540245,8302,53511,Y,15.2
13540250,8302,53511,Y,15.2
13540255,8302,53511,Y,15.2
13540260,55392,53511,N,15.2
13540265,2805,53511,N,15.2
13540270,2805,53511,N,15.2
13540280,55473,53511,N,15.2
13540290,56306,53511,N,15.2
13540305,56306,53511,N,15.2
13540320,40637,53511,N,15.2
13540330,58725,53511,N,15.2
13540375,12947,53511,N,15.2
13540390,11820,53511,N,15.2
13540400,10531,53511,N,15.2
13540402,59016,53511,N,15.2
13540404,56236,53511,N,15.2
13540405,15494,53511,N,15.2
13540406,11821,53511,N,15.2
13540407,47188,53511,N,15.2
13540408,1039,53511,N,15.2
13540410,53929,53511,N,15.2
13540465,3645,53511,N,15.2
13540500,20090,53511,N,15.2
13540605,24432,53511,N,15.2
13540620,1039,53511,N,15.2
13540625,7951,53511,N,15.2
13540635,4694,53511,N,15.2
13540650,50850,53511,N,15.2
13540680,16470,53511,N,15.2
13540690,16470,53511,Y,15.2
13540695,8994,53511,N,15.2
13540700,53828,53511,Y,15.2
13540701,53828,53511,N,15.2
13540710,8994,53511,N,15.2
13540714,8994,53511,N,15.2
13540715,8994,53511,N,15.2
13540725,2824,53511,Y,15.2
13540730,55891,53511,Y,15.2
13540735,4129,53511,N,15.2
13540740,47363,53511,N,15.2
13540745,57462,53511,N,15.2
13540750,55776,53511,Y,15.2
13540755,55776,53511,N,15.2
13540760,57845,53511,N,15.2
13540790,53929,53511,N,15.2
13540800,5266,53511,N,15.2
13540810,24432,53511,Y,15.2
13540815,54816,53511,N,15.2
13540820,54816,53511,N,15.2
13540825,56969,53511,N,15.2
13540830,24432,53511,N,15.2
13540840,57861,53511,Y,15.2
13540845,29447,53511,Y,15.2
13540855,11052,53511,N,15.2
13540860,44435,53511,Y,15.2
13550005,54867,53511,N,16.4
13550010,51866,53511,N,16.4
13550015,5787,53511,N,16.4
13550020,60042,53511,N,16.4
13550030,15928,53511,Y,16.4
13550040,3154,53511,Y,16.4
13550045,59914,53511,N,16.4
13550050,3154,53511,Y,16.4
13550055,11749,53511,Y,16.4
13550060,59751,53511,N,16.4
13550065,52248,53511,Y,16.4
13550070,45808,53511,N,16.4
13550075,6790,53511,N,16.4
13550080,6771,53511,Y,16.4
13550085,29204,53511,Y,16.4
13550090,60571,53511,Y,16.4
13550095,27728,53511,N,16.4
13550100,56556,53511,N,16.4
13550105,57833,53511,Y,16.4
13550110,2420,53511,Y,16.4
13550115,57540,53511,N,16.4
13550120,55676,53511,N,16.4
13550125,1630,53511,N,16.4
13550130,14620,53511,Y,16.4
13550135,5362,53511,N,16.4
13550150,8965,53511,N,16.4
13550155,6677,53511,N,16.4
13550160,13912,53511,Y,16.4
13550165,11134,53511,Y,16.4
13550170,57144,53511,N,16.4
13550175,44426,53511,N,16.4
13550180,8180,53511,Y,16.4
13550185,51081,53511,Y,16.4
13550190,60545,53511,Y,16.4
13550195,51355,53511,Y,16.4
13550200,55214,53511,N,16.4
13550205,28794,53511,N,16.4
13550210,14062,53511,N,16.4
13550215,58191,53511,N,16.4
13550220,3957,53511,N,16.4
13550225,26044,53511,Y,16.4
13550230,58044,53511,N,16.4
13550235,59826,53511,N,16.4
13550240,40020,53511,N,16.4
13550245,4063,53511,N,16.4
13550250,54383,53511,N,16.4
13550255,58927,53511,Y,16.4
13550260,13917,53511,N,16.4
13550265,55858,53511,N,16.4
13550270,52183,53511,Y,16.4
13550275,26682,53511,N,16.3
13550285,26682,53511,N,16.3
13550290,1375,53511,Y,16.3
13550295,53915,53511,Y,16.3
13550300,50801,53511,Y,16.3
13550305,7877,53511,N,16.3
13550310,49460,53511,Y,16.3
13550315,53156,53511,Y,16.3
13550320,12947,53511,N,16.3
13550330,58871,53511,Y,16.3
13550335,20298,53511,Y,16.3
13550340,8922,53511,Y,16.3
13550350,3123,53511,Y,16.3
13550355,3123,53511,Y,16.3
13550360,5647,53511,N,16.3
13550365,5647,53511,N,16.3
13550370,3123,53511,Y,16.3
13550375,3123,53511,Y,16.3
13550380,16358,53511,Y,16.3
13550385,3123,53511,N,16.3
13550390,50714,53511,N,16.3
13550395,1809,53511,Y,16.3
13550400,59596,53511,Y,16.3
13550405,59718,53511,N,16.3
13550410,4411,53511,Y,16.3
13550415,6234,53511,N,16.3
13550420,9817,53511,N,16.3
13550425,42485,53511,N,16.3
13550430,1771,53511,Y,16.3
13550435,26462,53511,Y,16.3
13550440,26682,53511,Y,16.3
13550445,12947,53511,N,16.4
13550450,14236,53511,N,16.4
13550455,12490,53511,Y,16.4
13550460,55279,53511,N,16.4
13550465,56466,53511,N,16.4
13550470,22702,53511,N,16.4
13550475,49643,53511,N,16.4
13550480,59689,53511,N,16.4
13550485,51891,53511,N,16.4
13550490,27253,53511,N,16.4
13550495,8702,53511,N,16.4
13550500,5285,53511,Y,16.4
13550510,59161,53511,Y,16.4
13550515,4155,53511,N,16.4
13550520,13968,53511,N,16.4
13550525,53710,53511,N,16.4
13550530,10745,53511,N,16.4
13550535,56875,53511,N,16.4
13550540,57829,53511,N,16.4
13550545,50818,53511,N,16.4
13550550,13886,53511,N,16.4
13550555,53542,53511,Y,16.4
13550560,51617,53511,N,16.4
13550565,59992,53511,N,16.4
13550570,5578,53511,N,16.4
13550575,47412,53511,N,16.4
13550580,14470,53511,N,16.4
13550585,4621,53511,N,16.3
13550590,1252,53511,Y,16.3
13550595,1252,53511,Y,16.3
13550600,56780,53511,N,16.3
13550605,11709,53511,N,16.3
13550610,59081,53511,Y,16.3
13550615,47998,53511,N,16.3
13550620,5635,53511,N,16.3
13550625,3154,53511,Y,16.3
13550631,9654,53511,Y,16.3
13550636,58872,53511,N,16.3
13550640,3123,53511,N,16.3
13550645,58864,53511,Y,16.3
13550650,58864,53511,Y,16.3
13550655,28265,53511,Y,16.3
13550660,3123,53511,Y,16.3
13550670,59001,53511,N,16.3
13550675,57224,53511,Y,16.3
13550680,10261,53511,N,16.3
13550685,41943,53511,N,16.3
13550690,12510,53511,N,16.3
13550695,58536,53511,N,16.3
13550700,60542,53511,N,16.3
13550705,47152,53511,N,16.3
13550710,54355,53511,N,16.3
13550715,24516,53511,N,16.3
13550720,45154,53511,N,16.3
13550725,6851,53511,Y,16.3
13550730,8945,53511,N,16.3
13550740,48240,53511,N,16.3
13550745,8180,53511,Y,16.4
13550750,8180,53511,Y,16.4
13550755,56854,53511,N,16.4
13550760,5952,53511,N,16.4
13550765,59668,53511,N,16.4
13550770,27008,53511,N,16.4
13550775,59048,53511,Y,16.4
13550780,51709,53511,Y,16.4
13550785,1185,53511,N,16.4
13550790,7308,53511,N,16.4
13550795,57163,53511,N,16.4
13550800,8810,53511,Y,16.4
13550805,1252,53511,Y,16.4
13550810,13402,53511,N,16.4
13550815,43580,53511,Y,16.4
13550820,48345,53511,Y,16.4
13550825,9467,53511,N,16.4
13550830,53557,53511,Y,16.4
13550835,28304,53511,N,16.4
13550840,49085,53511,N,16.4
13550845,60204,53511,N,16.4
13550850,59915,53511,N,16.4
13550855,51604,53511,N,16.4
13550860,47505,53511,Y,16.4
13550865,52620,53511,N,16.4
13550870,54720,53511,N,16.4
13550875,15482,53511,Y,16.4
13550880,6625,53511,N,16.4
13550885,40525,53511,N,16.4
13550890,54162,53511,Y,16.4
13550895,29934,53511,N,16.4
13550900,3154,53511,Y,16.4
13550905,3278,53511,N,16.4
13550910,12096,53511,Y,16.4
13550915,12096,53511,Y,16.4
13550920,42182,53511,Y,16.4
13550925,6986,53511,Y,16.4
13550930,60365,53511,N,16.4
13550935,57218,53511,Y,16.4
13550940,4726,53511,Y,16.4
13550945,10039,53511,N,16.4
13550950,53119,53511,Y,16.4
13550955,14856,53511,N,16.4
13550960,2208,53511,Y,16.3
13550965,13951,53511,Y,16.3
13550970,59161,53511,Y,16.3
13550975,1196,53511,N,16.3
13550980,58697,53511,Y,16.3
13550985,1540,53511,N,16.3
13550990,59183,53511,N,16.3
13551000,4307,53511,Y,16.3
13551005,60583,53511,N,16.3
13551010,59386,53511,N,16.3
13551015,10931,53511,Y,16.3
13551020,60861,53511,Y,16.3
13551025,53473,53511,Y,16.3
13551030,58339,53511,Y,16.3
13551035,27220,53511,N,16.3
13551045,27393,53511,Y,16.3
13551050,60529,53511,Y,16.3
13551055,59573,53511,Y,16.3
13551070,52087,53511,N,16.3
13551085,58927,53511,N,16.3
13551100,58898,53511,Y,16.3
13551105,53119,53511,Y,16.3
13551110,53119,53511,Y,16.3
13551115,59695,53511,N,16.3
13551125,57615,53511,N,16.3
13551130,11646,53511,N,16.3
13551135,2975,53511,Y,16.3
13551140,51046,53511,N,16.3
13551145,51046,53511,N,16.3
13551150,3751,53511,N,16.3
13551155,47505,53511,Y,16.3
13551160,47505,53511,Y,16.3
13551165,58414,53511,N,16.3
13551170,59586,53511,Y,16.3
13551175,13206,53511,N,16.3
13551185,53119,53511,Y,16.3
13551190,11211,53511,N,16.3
13551195,11628,53511,N,16.3
13551200,4464,53511,N,16.4
13551205,4132,53511,N,16.4
13551210,28034,53511,Y,16.4
13551215,42396,53511,N,16.4
13551220,3154,53511,Y,16.4
13551225,10816,53511,N,16.4
13551230,53557,53511,Y,16.4
13551235,54623,53511,Y,16.4
13551240,3432,53511,N,16.4
13551245,54310,53511,Y,16.4
13551250,60543,53511,N,16.4
13551255,15405,53511,N,16.4
13551260,58641,53511,N,16.4
13551265,51840,53511,Y,16.4
13551270,45716,53511,Y,16.4
13551275,27464,53511,N,16.4
13551280,8879,53511,N,16.4
13551290,49241,53511,N,16.4
13551295,58104,53511,Y,16.4
13551300,50850,53511,Y,16.4
13551305,52909,53511,N,16.4
13551310,1815,53511,Y,16.4
13551315,8004,53511,Y,16.4
13551320,5898,53511,N,16.4
13551325,56180,53511,N,16.4
13551330,42314,53511,N,16.4
13551335,58872,53511,N,16.4
13551340,41158,53511,N,16.4
13551345,57541,53511,N,16.4
13551350,2550,53511,Y,16.4
13551355,59883,53511,Y,16.4
13551360,10710,53511,Y,16.4
13551365,12016,53511,N,16.4
13551370,60291,53511,N,16.4
13551375,52595,53511,Y,16.4
13551380,45787,53511,N,16.4
13551385,56953,53511,Y,16.3
13551390,48119,53511,N,16.3
13551395,9149,53511,N,16.3
13551400,1031,53511,N,16.3
13551405,52424,53511,N,16.3
13551410,25255,53511,Y,16.3
13551420,42293,53511,N,16.3
13551430,29616,53511,N,16.3
13551435,3877,53511,N,16.3
13551440,55789,53511,Y,16.3
13551445,6654,53511,Y,16.3
13551450,58864,53511,Y,16.3
13551455,56872,53511,N,16.3
13551465,12947,53511,N,16.3
13551470,4885,53511,Y,16.3
13551475,12840,53511,N,16.3
13551480,58448,53511,Y,16.3
13551485,6774,53511,N,16.3
13551490,1252,53511,Y,16.3
13551495,60288,53511,N,16.3
13551496,50850,53511,N,16.3
13551500,59725,53511,Y,16.3
13551505,23469,53511,N,16.3
13551510,52456,53511,N,16.3
13551515,42625,53511,Y,16.3
13551520,54310,53511,Y,16.3
13551525,49047,53511,N,16.3
13551530,2122,53511,N,16.3
13551535,49896,53511,N,16.3
13551540,41208,53511,N,16.3
13551545,58198,53511,Y,16.3
13551550,51788,53511,Y,16.3
13551555,50450,53511,N,16.3
13551560,6035,53511,N,16.3
13551565,59523,53511,Y,16.3
13551570,52257,53511,N,16.3
13551575,27464,53511,Y,16.3
13551580,58864,53511,Y,16.3
13551585,59322,53511,Y,16.3
13551590,57261,53511,Y,16.3
13560005,45153,53511,Y,16.4
13560010,27662,53511,N,16.4
13560015,2508,53511,N,16.4
13560020,46590,53511,N,16.4
13560025,3154,53511,Y,16.4
13560030,59846,53511,Y,16.4
13560035,25304,53511,N,16.4
13560040,25690,53511,N,16.4
13560045,3420,53511,Y,16.4
13560050,10710,53511,N,16.4
13560055,55253,53511,Y,16.4
13560060,7787,53511,N,16.4
13560065,58635,53511,N,16.4
13560070,44346,53511,Y,16.4
13560075,1801,53511,Y,16.4
13560080,51084,53511,N,16.4
13560085,8686,53511,N,16.4
13560090,27464,53511,Y,16.4
13560095,49212,53511,Y,16.4
13560100,2289,53511,Y,16.4
13560105,25552,53511,N,16.4
13560110,40333,53511,Y,16.4
13560115,58864,53511,Y,16.4
13560120,49269,53511,Y,16.4
13560130,55027,53511,Y,16.4
13560135,50017,53511,N,16.4
13560140,59725,53511,Y,16.4
13560145,58443,53511,N,16.4
13560150,50316,53511,Y,16.4
13560155,3486,53511,Y,16.4
13560160,11034,53511,Y,16.4
13560165,26046,53511,N,16.4
13560170,52595,53511,Y,16.4
13560175,56262,53511,Y,16.4
13560180,1463,53511,Y,16.4
13560185,49055,53511,N,16.4
13560190,55448,53511,Y,16.4
13560195,50723,53511,Y,16.4
13560200,45835,53511,Y,16.4
13560205,7002,53511,N,16.4
13560210,27509,53511,N,16.4
13560215,12859,53511,N,16.4
13560220,26940,53511,N,16.4
13560225,59017,53511,N,16.4
13560230,50674,53511,Y,16.4
13560240,29938,53511,N,16.4
13560245,24925,53511,N,16.4
13560250,5303,53511,N,16.4
13560255,51731,53511,Y,16.4
13560260,4364,53511,Y,16.4
13560265,27907,53511,N,16.4
13560270,2420,53511,Y,16.4
13560275,25606,53511,N,16.3
13560280,57431,53511,N,16.3
13560285,59367,53511,N,16.3
13560290,10850,53511,N,16.3
13560295,56176,53511,N,16.3
13560300,29254,53511,N,16.3
13560305,53357,53511,N,16.3
13560310,60196,53511,N,16.3
13560315,6704,53511,N,16.3
13560320,56212,53511,N,16.3
13560325,58472,53511,Y,16.3
13560330,13170,53511,N,16.3
13560335,60626,53511,N,16.3
13560340,13380,53511,Y,16.3
13560365,12947,53511,N,16.3
13560370,27686,53511,N,16.3
13560375,27686,53511,N,16.3
13560380,27686,53511,Y,16.3
13560385,28063,53511,Y,16.3
13560390,14422,53511,N,16.3
13560395,8788,53511,N,16.3
13560400,60602,53511,Y,16.3
13560410,51887,53511,Y,16.3
13560415,51887,53511,N,16.3
13560420,27464,53511,N,16.3
13560430,13380,53511,N,16.3
13560435,44186,53511,Y,16.3
13560440,29132,53511,Y,16.3
13560445,57710,53511,Y,16.3
13560450,3425,53511,N,16.3
13560462,5954,53511,N,16.3
13560470,1923,53511,N,16.3
13560475,50871,53511,N,16.3
13560480,11968,53511,N,16.3
13560491,57655,53511,N,16.3
13560500,12305,53511,N,16.3
13560505,52184,53511,N,16.3
13560510,53119,53511,Y,16.3
13560515,53524,53511,N,16.3
13560520,58499,53511,N,16.3
13560525,56262,53511,Y,16.2
13560530,57550,53511,Y,16.2
13560535,57550,53511,Y,16.2
13560545,7448,53511,Y,16.2
13560550,57550,53511,Y,16.2
13560555,57550,53511,Y,16.2
13560560,7448,53511,Y,16.2
13560565,57550,53511,Y,16.2
