violation_id,parcel_id,violation_code
30749,13440400,H095
30750,13560195,H095
30750,13560195,H105
30750,13560195,H115
30750,13560195,H120
30751,13681025,H270
30752,13570130,H116
30752,13570130,H185
30752,13570130,H187
30752,13570130,H300
30753,13560225,H105
30753,13560225,H120
30754,12660570,H116
30754,12660570,H185
30754,12660570,H205
30755,13670880,H200
30755,13670880,H308
30755,13670880,H309
30756,20770515,H090
30757,20770300,H090
30757,20770300,H125
30758,20770040,H085
30758,20770040,H309
30759,20770395,H262
30760,20770420,H015
30760,20770420,H085
30761,21850084,H085
30762,21850105,H085
30763,20770460,H085
30764,21851560,H070
30764,21851560,H085
30765,13550085,H200
30765,13550085,H308
30765,13550085,H309
30766,13550085,H300
30767,12710737,H085
30768,12720255,H309
30769,13550085,H300
30770,13550290,H085
30771,13440255,H085
30772,13431555,H085
30773,13420485,H095
30773,13420485,H309
30774,13420505,H070
30774,13420505,H309
30775,13420515,H070
30776,12560200,H400
30777,23280005,H085
30778,13660255,H400
30779,23280005,H085
30780,23280005,H085
30781,23280005,H085
30782,23280005,H085
30783,23280005,H085
30784,23280005,H085
30785,23280005,H085
30786,23280005,H085
30787,23280005,H085
30788,23280005,H085
30789,23280005,H085
30790,23280005,H085
30791,23280005,H085
30792,23280005,H309
30793,23280005,H085
30794,23280005,H309
30795,23280005,H095
30796,22820080,H262
30797,22821070,H035
30798,22821025,H085
30799,13440765,H085
30800,13550085,H095
30801,13550485,H095
30802,13550600,H085
30802,13550600,H120
30803,12650670,H160
30803,12650670,H180
30804,13550395,H309
30805,13550615,H095
30807,13551535,H085
30808,13560605,H095
30808,13560605,H120
30808,13560605,H125
30809,11330200,H085
30810,12240275,H015
30811,12441005,H085
30812,12441000,H085
30813,13670880,H300
30814,12410585,H120
30814,12410585,H180
30814,12410585,H270
30815,22870005,H281
30816,22870005,H420
30817,22870005,H281
30817,22870005,H281
30818,22870005,H340
30819,13421705,H096
30819,13421705,H120
30819,13421705,H120
30819,13421705,H121
30819,13421705,H180
30820,22910805,H315
30821,12570235,H160
30821,12570235,H205
30821,12570235,H205
30822,12570425,H120
30822,12570425,H120
30822,12570425,H121
30822,12570425,H185
30822,12570425,H205
30822,12570425,H240
30823,13580540,H030
30824,13550385,H085
30824,13550385,H309
30825,22980260,H090
30825,22980260,H125
30826,12521805,H085
30827,21920790,H035
30827,21920790,H262
30828,12521845,H035
30829,13421820,H065
30829,13421820,H090
30829,13421820,H120
30829,13421820,H121
30829,13421820,H180
30829,13421820,H185
30829,13421820,H187
30829,13421820,H260
30829,13421820,H270
30830,13560335,H015
30830,13560335,H090
30830,13560335,H095
30830,13560335,H120
30831,13560310,H090
30831,13560310,H095
30831,13560310,H105
30832,13581385,H300
30833,13551265,H095
30833,13551265,H125
30834,13551150,H300
30834,13551150,H309
30835,13441175,H095
30836,13431210,H095
30837,13431190,H095
30838,13570955,H085
30838,13570955,H200
30839,13420475,H309
30840,13440475,H300
30841,13561080,H085
30842,13561075,H085
30843,13551480,H090
30843,13551480,H095
30844,13520420,H309
30845,12561375,H065
30846,12511230,H085
30847,12511495,H085
30848,12511455,H085
30849,12511485,H085
30850,12511465,H085
30851,12521670,H085
30852,12521715,H085
30853,23020710,H085
30854,21921560,H085
30855,21921565,H262
30856,22080430,H035
30857,12511640,H090
30857,12511640,H309
30858,12521695,H262
30859,23080195,H262
30860,13570600,H085
30861,13571510,H095
30862,13571395,H309
30863,13560491,H085
30864,20770010,H085
30865,20770750,H262
30866,21980534,H085
30867,21970920,H085
30867,21970920,H309
30868,21970740,H309
30869,21970650,H120
30869,21970650,H309
30870,12420255,H095
30871,12440555,H309
30872,12680090,H110
30873,13670395,H085
30874,13520485,H085
30875,13520480,H085
30876,13571545,H090
30876,13571545,H095
30876,13571545,H110
30877,13571625,H090
30877,13571625,H095
30878,13410815,H095
30879,22910860,H315
30880,12430160,H125
30880,12430160,H309
30881,12420065,H095
30882,12430140,H115
30882,12430140,H309
30883,12440450,H095
30886,11341525,H095
30886,11341525,H125
30887,12531390,H300
30888,12520521,H116
30889,12570656,H015
30890,13560305,H090
30890,13560305,H095
30891,12570656,H015
30892,13510095,H116
30893,12521040,H045
30893,12521040,H045
30894,13540840,H170
30894,13540840,H180
30894,13540840,H275
30895,13440375,H309
30896,13550090,H200
30896,13550090,H309
30897,13560320,H090
30897,13560320,H095
30898,13680316,H187
30899,13560330,H090
30899,13560330,H095
30900,13551535,H309
30901,13681490,H281
30902,13681490,H281
30902,13681490,H300
30902,13681490,H420
30903,13681490,H415
30904,13410665,H116
30905,12650875,H085
30906,12561170,H300
30907,13520010,H095
30907,13520010,H120
30907,13520010,H200
30908,13520020,H090
30908,13520020,H095
30908,13520020,H095
30908,13520020,H096
30909,13520015,H095
30910,13420485,H095
30910,13420485,H309
30911,12720345,H015
30911,12720345,H309
30912,12571365,H090
30912,12571365,H116
30912,12571365,H155
30912,12571365,H205
30912,12571365,H260
30913,13580345,H309
30914,21950186,H035
30915,12521955,H090
30916,12521690,H262
30917,21940010,H309
30918,22980220,H085
30919,13551410,H281
30920,13551410,H335
30921,13551410,H420
30922,13681200,H300
30923,12581245,H090
30923,12581245,H120
30924,13520420,H200
30924,13520420,H309
30925,22980900W1457,H262
30925,22980900W1457,H315
30926,22040201,H315
30927,13560445,H120
30927,13560445,H185
30927,13560445,H187
30928,12651360,H085
30928,12651360,H120
30928,12651360,H309
30929,13421790,H090
30929,13421790,H095
30929,13421790,H309
30930,13520005,H095
30931,13411650,H115
30931,13411650,H245
30931,13411650,H260
30932,13421905,H085
30932,13421905,H115
30933,13420770,H095
30934,13430145,H309
30935,13441405,H095
30936,13430060,H035
30936,13430060,H040
30936,13430060,H096
30937,13681395,H300
30938,22910800,H095
30939,13680480,H281
30940,13680480,H420
30941,13680480,H300
30942,13680480,H281
30943,13430065,H309
30944,13441450,H050
30945,13510255,H035
30946,13560795,H085
30947,13580245,H095
30948,13560800,H085
30949,13680037,H095
30949,13680037,H100
30949,13680037,H115
30949,13680037,H270
30949,13680037,H400
30950,13680240,H095
30951,13670245,H095
30952,13520415,H095
30953,12560645,H090
30953,12560645,H270
30954,13520158,H090
30954,13520158,H095
30955,13551340,H095
30956,21981580,H085
30957,22110250,H035
30958,21911900,H035
30959,21921642,H262
30960,12511550,H095
30961,12511245,H262
30962,12571250,H120
30962,12571250,H187
30962,12571250,H300
30963,13571505,H205
30964,22120010,H187
30964,22120010,H270
30965,13441140,H300
30966,12440960,H195
30966,12440960,H205
30967,13510140,H270
30968,13680037,H400
30969,13551580,H200
30969,13551580,H309
30970,13670500,H096
30970,13670500,H130
30971,13670605,H040
30973,13571235,H309
30974,13571245,H095
30974,13571245,H200
30974,13571245,H309
30975,13570420,H095
30975,13570420,H135
30976,13570425,H090
30976,13570425,H120
30977,13551535,H120
30977,13551535,H150
30977,13551535,H160
30977,13551535,H180
30977,13551535,H205
30978,13440075,H005
30979,21921560,H262
30980,23280005,H309
30981,21951100,H065
30982,12420105,H065
30983,21940910,H165
30984,13560095,H116
30984,13560095,H205
30985,12570660,H120
30986,12571310,H160
30986,12571310,H165
30986,12571310,H185
30987,13580195,H035
30987,13580195,H262
30987,13580195,H309
30988,13580185,H035
30988,13580185,H262
30989,13580190,H262
30990,13580180,H309
30991,13420920,H309
30992,12520075,H120
30992,12520075,H180
30992,12520075,H185
30992,12520075,H205
30993,13550610,H105
30993,13550610,H200
30993,13550610,H309
30994,21880165,H401
30994,21880165,H420
30995,12651395,H116
30996,13410215,H116
30997,13411475,H116
30997,13411475,H185
30998,12730800,H205
30998,12730800,H245
30998,12730800,H275
30999,13580860,H309
31000,13410625,H115
31001,12560655,H121
31001,12560655,H160
31001,12560655,H185
31001,12560655,H205
31002,12560420,H150
31002,12560420,H180
31002,12560420,H185
31002,12560420,H190
31002,12560420,H205
31002,12560420,H240
31004,12740645,H160
31004,12740645,H180
31004,12740645,H205
31005,23283000,H085
31007,22910750,H030
31008,22910900,H030
31009,23280005,H030
31010,23280005,H030
31011,23280005,H095
31012,23280005,H309
31013,21980380,H035
31014,21980150,H120
31015,13411710,H095
31015,13411710,H185
31015,13411710,H300
31016,12530470,H075
31016,12530470,H091
31016,12530470,H165
31016,12530470,H240
31017,12560165,H160
31017,12560165,H180
31017,12560165,H205
31018,12640015,H245
31019,13560810,H309
31020,13570715,H300
31021,12561390,H065
31021,12561390,H090
31021,12561390,H120
31022,12250190,H420
31023,12250190,H281
31023,12250190,H281
31024,12250190,H340
31025,12250190,H281
31025,12250190,H340
31026,12250190,H281
31027,13580185,H309
31028,12250190,H340
31028,12250190,H420
31029,12521430,H262
31030,12250190,H281
31031,12250190,H281
31031,12250190,H350
31032,12250010,H281
31033,12250010,H340
31034,13610530,H400
31035,12250035,H401
31036,23170010,H270
31037,12570245,H116
31037,12570245,H180
31037,12570245,H185
31037,12570245,H260
31037,12570245,H260
31037,12570245,H270
31038,13551110,H200
31038,13551110,H309
31039,12521365,H160
31039,12521365,H205
31040,12430007,H510
31041,12560090,H005
31041,12560090,H045
31041,12560090,H300
31041,12560090,H300
31042,12560525,H262
31043,12711025,H309
31044,12441280,H185
31044,12441280,H270
31045,13681015,H160
31045,13681015,H205
31045,13681015,H300
31046,13421470,H120
31046,13421470,H121
31046,13421470,H121
31047,13560825,H095
31048,13560850,H090
31048,13560850,H095
31048,13560850,H096
31049,13570465,H309
31050,13551530,H090
31050,13551530,H300
31052,13461765,H035
31052,13461765,H309
31053,12420631,H281
31053,12420631,H281
31054,12561170,H145
31054,12561170,H145
31055,13470060,H065
31056,12420631,H401
31057,13530315,H120
31057,13530315,H180
31057,13530315,H205
31057,13530315,H245
31057,13530315,H300
31057,13530315,H300
31058,13560715,H125
31058,13560715,H309
31059,13570980,H125
31060,13570505,H200
31060,13570505,H309
31061,13421695,H085
31061,13421695,H309
31062,13421730,H015
31062,13421730,H085
31062,13421730,H095
31063,13421785,H085
31064,13421780,H085
31065,13421740,H085
31066,13421740,H085
31067,13421720,H085
31068,21850084,H116
31068,21850084,H275
31069,21641005,H085
31070,22080385,H085
31071,23280005,H095
31072,12410315,H262
31073,13570715,H120
31073,13570715,H150
31073,13570715,H180
31073,13570715,H180
31073,13570715,H185
31073,13570715,H187
31073,13570715,H205
31073,13570715,H205
31073,13570715,H240
31074,22036000,H415
31075,22036000,H340
31076,13660112,H190
31077,13551105,H200
31077,13551105,H309
31078,13551450,H200
31078,13551450,H309
31079,13431770,H091
31079,13431770,H116
31079,13431770,H120
31079,13431770,H260
31080,13560440,H116
31080,13560440,H120
31080,13560440,H121
31080,13560440,H260
31080,13560440,H275
31081,13681125,H116
31081,13681125,H120
31081,13681125,H120
31081,13681125,H260
31082,12560070,H116
31082,12560070,H120
31082,12560070,H275
31083,12740035,H120
31083,12740035,H120
31083,12740035,H160
31083,12740035,H260
31084,12560330,H116
31084,12560330,H120
31084,12560330,H187
31084,12560330,H260
31085,12521335,H180
31085,12521335,H185
31085,12521335,H187
31086,12650755,H120
31086,12650755,H121
31086,12650755,H180
31086,12650755,H260
31086,12650755,H270
31086,12650755,H300
31087,12710965,H180
31087,12710965,H185
31087,12710965,H187
31087,12710965,H205
31088,13610875,H111
31088,13610875,H116
31088,13610875,H120
31088,13610875,H260
31089,13551465,H085
31089,13551465,H309
31089,13551465,H309
31090,23080110,H015
31091,13570275,H085
31092,13571085,H090
31092,13571085,H095
31092,13571085,H095
31092,13571085,H095
31092,13571085,H120
31093,12570850,H005
31094,12560140,H035
31095,12580670,H262
31096,12580620,H110
31097,13670375,H309
31098,13670900,H035
31098,13670900,H040
31098,13670900,H309
31099,13680405,H309
31100,13610450,H050
31100,13610450,H095
31100,13610450,H309
31101,13570510,H095
31102,13670875,H015
31102,13670875,H309
31103,13530315,H309
31104,21962160,H120
31105,12710970,H115
31105,12710970,H240
31106,12750335,H160
31106,12750335,H260
31107,12660035,H180
31108,12760460,H121
31108,12760460,H180
31109,12741400,H116
31109,12741400,H165
31109,12741400,H275
31110,13540860,H121
31110,13540860,H205
31110,13540860,H270
31111,13420940,H309
31112,12520420,H035
31112,12520420,H262
31113,12770900,H005
31113,12770900,H005
31113,12770900,H030
31113,12770900,H030
31114,13570785,H035
31114,13570785,H040
31114,13570785,H309
31115,13570595,H120
31115,13570595,H309
31116,13410445,H309
31117,13520405,H095
31117,13520405,H096
31117,13520405,H120
31117,13520405,H120
31117,13520405,H309
31118,13420730,H200
31118,13420730,H309
31119,13420830,H040
31120,13570840,H125
31121,13570845,H095
31122,13570160,H095
31122,13570160,H125
31123,12520140,H005
31124,13510775,H309
31125,13551050,H160
31126,12530700,H105
31127,12580670,H035
31128,13560435,H309
31129,13650735,H095
31130,12560070,H005
31130,12560070,H035
31131,12571345,H035
31132,12580165,H270
31133,12650190,H260
31134,13580445,H270
31135,12651770,H185
31135,12651770,H240
31136,21940010,H095
31136,21940010,H185
31137,12440080,H095
31137,12440080,H116
31137,12440080,H180
31137,12440080,H190
31137,12440080,H240
31137,12440080,H260
31138,12570410,H005
31138,12570410,H270
31139,12570410,H035
31140,12581395,H116
31140,12581395,H270
31141,13510600,H205
31141,13510600,H270
31142,13670375,H091
31142,13670375,H116
31142,13670375,H185
31143,13470285,H116
31143,13470285,H275
31144,12731070,H110
31144,12731070,H260
31144,12731070,H270
31145,12581455,H260
31146,13410535,H205
31147,13520415,H309
31148,23080040,H309
31149,22060130,H035
31150,12560565,H035
31150,12560565,H262
31151,21951010,H095
31152,23020600,H309
31153,21941225,H309
31154,13480085,H050
31155,13660200,H095
31156,13560090,H095
31156,13560090,H120
31156,13560090,H125
31157,13551275,H309
31157,13551275,H309
31158,13571090,H040
31158,13571090,H300
31159,13571425,H309
31160,12750830,H111
31160,12750830,H270
31161,13561295,H116
31162,12581520,H005
31163,13570740,H095
31164,13520010,H309
31165,13570760,H309
31166,13420780,H095
31167,13681295,H125
31168,13430805,H095
31168,13430805,H096
31169,13431145,H095
31169,13431145,H309
31170,13430795,H095
31170,13430795,H095
31170,13430795,H120
31171,13431155,H120
31171,13431155,H130
31172,13431160,H309
31173,13571070,H121
31173,13571070,H160
31173,13571070,H205
31174,13431175,H095
31175,13571070,H120
31175,13571070,H180
31175,13571070,H205
31176,13441610,H020
31176,13441610,H306
31177,12570015,H121
31177,12570015,H205
31177,12570015,H300
31178,12570905,H120
31178,12570905,H160
31178,12570905,H180
31178,12570905,H205
31179,12570910,H120
31179,12570910,H160
31179,12570910,H175
31179,12570910,H205
31181,12570995,H300
31182,12710745,H095
31183,23020590,H270
31184,12410460,H035
31185,20770050,H095
31185,20770050,H309
31186,12720675,H120
31186,12720675,H275
31187,12780990,H116
31188,12780960,H116
31189,12720570,H180
31189,12720570,H187
31189,12720570,H205
31190,12780980,H116
31190,12780980,H205
31190,12780980,H230
31190,12780980,H300
31191,12240445,H187
31192,21880170,H121
31192,21880170,H205
31192,21880170,H245
31192,21880170,H260
31193,12440500,H205
31193,12440500,H240
31194,12510825,H116
31194,12510825,H120
31194,12510825,H180
31195,12510965,H300
31196,12510945,H120
31197,13570435,H260
31198,12570255,H035
31199,23080035,H035
31200,13441150,H205
31200,13441150,H300
31201,13680190,H309
31202,13411685,H185
31202,13411685,H187
31203,13411575,H020
31203,13411575,H309
31204,11333100,H005
31206,12521550,H005
31206,12521550,H035
31207,12570493,H005
31208,12610205,H262
31209,13430670,H090
31209,13430670,H309
31210,13670375,H309
31211,13560720,H120
31211,13560720,H309
31212,20770720,H262
31213,12430500,H262
31214,21980110,H262
31215,21960690,H035
31216,12521790,H309
31217,13480575,H262
31218,13570805,H260
31219,12580705,H005
31219,12580705,H050
31219,12580705,H050
31220,12720625,H005
31221,12630055,H115
31221,12630055,H116
31221,12630055,H120
31221,12630055,H180
31221,12630055,H185
31221,12630055,H187
31221,12630055,H260
31222,12580705,H035
31223,12580690,H005
31223,12580690,H262
31224,13570435,H185
31224,13570435,H187
31224,13570435,H240
31224,13570435,H300
31225,12240425,H262
31226,12240425,H120
31227,12650450,H309
31228,13561200,H200
31228,13561200,H309
31229,13561230,H309
31230,12531230,H262
31231,12581535,H262
31232,13561245,H120
31232,13561245,H309
31233,12570765,H005
31234,13561115,H309
31237,12531640,H262
31238,12510560,H005
31238,12510560,H055
31238,12510560,H262
31239,12560295,H035
31240,12510560,H055
31240,12510560,H055
31241,13561325,H200
31241,13561325,H309
31243,13421030,H205
31244,13561355,H090
31244,13561355,H120
31244,13561355,H120
31246,12511165,H185
31248,12521640,H120
31248,12521640,H121
31248,12521640,H160
31248,12521640,H180
31248,12521640,H205
31248,12521640,H210
31248,12521640,H300
31249,21970900,H309
31250,13680360,H160
31251,21970730,H262
31252,13470367,H160
31253,12531485,H170
31253,12531485,H180
31254,13570795,H090
31254,13570795,H095
31254,13570795,H105
31254,13570795,H120
31254,13570795,H309
31255,13550625,H120
31255,13550625,H200
31255,13550625,H309
31256,13570675,H020
31256,13570675,H090
31256,13570675,H095
31256,13570675,H200
31256,13570675,H309
